age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
39.0,4,1,2,0,3462.0,1,0,0,19.0,1,391.0,6.0,-1.0,0.0,0
34.0,9,2,1,0,0.0,0,0,0,19.0,1,130.0,2.0,-1.0,0.0,0
36.0,10,0,2,0,734.0,0,0,0,19.0,1,276.0,2.0,-1.0,0.0,0
48.0,9,1,2,0,348.0,0,0,0,19.0,1,159.0,4.0,-1.0,0.0,0
36.0,4,1,2,0,61.0,0,1,0,19.0,1,452.0,2.0,-1.0,0.0,0
42.0,4,1,2,0,356.0,0,0,0,19.0,1,129.0,4.0,-1.0,0.0,0
40.0,4,1,2,0,51.0,0,0,0,19.0,1,164.0,2.0,-1.0,0.0,0
30.0,6,1,2,0,1596.0,1,0,0,19.0,1,195.0,2.0,-1.0,0.0,0
32.0,2,1,2,0,0.0,0,0,0,19.0,1,167.0,2.0,-1.0,0.0,0
42.0,4,1,1,0,1079.0,0,0,0,19.0,1,117.0,6.0,-1.0,0.0,0
36.0,9,1,1,0,632.0,1,0,0,19.0,1,306.0,2.0,-1.0,0.0,0
55.0,0,1,0,0,0.0,1,0,0,19.0,1,55.0,4.0,-1.0,0.0,0
40.0,4,1,2,0,254.0,0,0,0,19.0,1,194.0,2.0,-1.0,0.0,0
33.0,4,1,2,0,801.0,0,0,0,19.0,1,133.0,4.0,-1.0,0.0,0
31.0,4,2,2,0,-446.0,0,0,0,19.0,1,156.0,4.0,-1.0,0.0,0
32.0,9,1,1,0,3462.0,0,0,0,19.0,1,175.0,6.0,-1.0,0.0,0
52.0,9,1,1,0,2095.0,1,1,0,19.0,1,419.0,4.0,-1.0,0.0,0
32.0,9,2,1,0,10.0,0,0,0,19.0,1,190.0,2.0,-1.0,0.0,0
58.0,0,1,0,0,0.0,0,0,0,19.0,1,109.0,6.0,-1.0,0.0,0
56.0,4,1,2,0,1282.0,0,0,0,19.0,1,323.0,4.0,-1.0,0.0,0
41.0,9,1,1,0,712.0,0,0,0,19.0,1,409.0,2.0,-1.0,0.0,0
54.0,3,1,0,0,127.0,0,0,0,19.0,1,176.0,4.0,-1.0,0.0,0
41.0,9,1,1,0,-1.0,0,1,0,19.0,1,406.0,2.0,-1.0,0.0,0
39.0,3,1,0,0,0.0,1,0,0,19.0,1,92.0,4.0,-1.0,0.0,0
56.0,4,1,2,0,982.0,0,0,0,19.0,1,113.0,6.0,-1.0,0.0,0
60.0,6,1,2,0,2149.0,0,0,0,19.0,1,222.0,4.0,-1.0,0.0,0
33.0,4,2,2,0,3462.0,0,0,0,19.0,1,183.0,6.0,-1.0,0.0,0
34.0,9,2,1,0,52.0,0,0,0,19.0,1,90.0,4.0,-1.0,0.0,0
57.0,4,1,2,0,0.0,0,0,0,19.0,1,188.0,4.0,-1.0,0.0,0
33.0,4,0,2,0,0.0,1,1,0,19.0,1,275.0,6.0,-1.0,0.0,0
36.0,9,2,1,0,818.0,1,1,0,19.0,1,96.0,4.0,-1.0,0.0,0
42.0,9,0,1,0,3462.0,0,0,0,19.0,1,21.0,6.0,-1.0,0.0,0
42.0,9,0,1,0,248.0,0,0,0,19.0,1,163.0,4.0,-1.0,0.0,0
53.0,7,1,1,0,139.0,1,0,0,19.0,1,28.0,6.0,-1.0,0.0,0
43.0,4,2,2,0,483.0,0,0,0,19.0,1,643.0,6.0,-1.0,0.0,1
60.0,5,1,0,0,600.0,0,0,0,19.0,1,99.0,6.0,-1.0,0.0,0
36.0,9,1,1,0,0.0,0,0,0,19.0,1,120.0,6.0,-1.0,0.0,0
55.0,4,0,2,0,17.0,0,0,0,19.0,1,129.0,4.0,-1.0,0.0,0
56.0,9,1,1,0,64.0,0,0,0,19.0,1,35.0,4.0,-1.0,0.0,0
37.0,2,1,1,0,46.0,0,1,0,19.0,1,119.0,4.0,-1.0,0.0,0
34.0,9,0,2,0,66.0,0,1,0,19.0,1,74.0,2.0,-1.0,0.0,0
57.0,0,1,1,0,2120.0,0,0,0,19.0,1,643.0,4.0,-1.0,0.0,1
51.0,0,1,1,0,91.0,0,0,0,19.0,1,224.0,2.0,-1.0,0.0,0
30.0,4,2,2,0,0.0,0,0,0,19.0,1,292.0,2.0,-1.0,0.0,0
48.0,1,1,1,0,3.0,0,1,0,19.0,1,289.0,2.0,-1.0,0.0,0
30.0,9,1,1,0,27.0,1,0,0,19.0,1,163.0,2.0,-1.0,0.0,0
31.0,4,2,2,0,0.0,0,0,0,19.0,1,155.0,4.0,-1.0,0.0,0
34.0,9,1,2,0,3462.0,1,0,0,19.0,1,73.0,6.0,-1.0,0.0,0
40.0,4,2,2,0,171.0,0,0,0,19.0,1,643.0,3.0,-1.0,0.0,0
35.0,9,1,1,0,141.0,1,0,0,19.0,1,299.0,2.0,-1.0,0.0,0
36.0,9,1,2,0,60.0,0,0,0,19.0,1,209.0,2.0,-1.0,0.0,0
49.0,0,1,2,0,3462.0,0,0,0,19.0,1,131.0,6.0,-1.0,0.0,0
36.0,9,1,2,0,71.0,0,0,0,19.0,1,587.0,2.0,-1.0,0.0,0
58.0,4,1,2,0,3228.0,0,0,0,19.0,1,58.0,2.0,-1.0,0.0,0
52.0,6,1,2,0,605.0,0,0,0,19.0,1,191.0,4.0,-1.0,0.0,0
39.0,4,2,2,1,-401.0,1,0,0,19.0,1,274.0,4.0,-1.0,0.0,0
53.0,0,1,1,0,172.0,0,0,0,19.0,1,80.0,6.0,-1.0,0.0,0
51.0,4,0,2,0,45.0,0,0,0,19.0,1,95.0,4.0,-1.0,0.0,0
46.0,4,1,2,0,71.0,1,0,0,19.0,1,220.0,4.0,-1.0,0.0,0
32.0,9,1,1,0,266.0,1,0,0,19.0,1,168.0,2.0,-1.0,0.0,0
33.0,9,0,1,0,295.0,0,0,0,19.0,1,360.0,2.0,-1.0,0.0,0
33.0,4,1,2,0,808.0,1,0,0,19.0,1,12.0,6.0,-1.0,0.0,0
31.0,4,2,2,0,0.0,0,0,0,19.0,1,133.0,2.0,-1.0,0.0,0
37.0,9,2,2,0,971.0,0,0,0,19.0,1,120.0,6.0,-1.0,0.0,0
46.0,9,2,1,0,401.0,0,0,2,19.0,1,69.0,2.0,-1.0,0.0,0
44.0,9,1,1,0,1127.0,1,0,0,19.0,1,82.0,6.0,-1.0,0.0,0
52.0,9,0,2,0,0.0,0,0,0,19.0,1,119.0,2.0,-1.0,0.0,0
40.0,1,1,2,0,119.0,0,0,0,19.0,1,258.0,2.0,-1.0,0.0,0
50.0,1,1,0,0,-1.0,0,0,0,19.0,1,195.0,2.0,-1.0,0.0,0
43.0,3,0,2,0,42.0,1,0,0,19.0,1,643.0,2.0,-1.0,0.0,0
30.0,9,1,1,0,-189.0,0,0,0,19.0,1,105.0,2.0,-1.0,0.0,0
57.0,4,1,2,0,929.0,0,0,0,19.0,1,387.0,6.0,-1.0,0.0,0
48.0,9,0,2,0,83.0,0,1,0,19.0,1,243.0,6.0,-1.0,0.0,0
51.0,1,1,1,0,950.0,0,0,0,19.0,1,377.0,2.0,-1.0,0.0,0
40.0,9,0,1,0,0.0,0,0,0,19.0,1,60.0,2.0,-1.0,0.0,0
34.0,9,1,1,0,56.0,0,0,0,19.0,1,91.0,2.0,-1.0,0.0,0
43.0,9,1,1,0,0.0,0,0,0,19.0,1,103.0,2.0,-1.0,0.0,0
57.0,9,0,2,0,114.0,0,0,0,19.0,1,281.0,2.0,-1.0,0.0,0
45.0,1,1,0,0,487.0,1,0,0,19.0,1,110.0,4.0,-1.0,0.0,0
53.0,4,1,2,0,261.0,0,0,0,19.0,1,100.0,2.0,-1.0,0.0,0
40.0,4,1,2,0,409.0,0,0,0,19.0,1,111.0,2.0,-1.0,0.0,0
55.0,4,1,2,0,-408.0,0,0,0,19.0,1,528.0,6.0,-1.0,0.0,0
31.0,9,1,1,0,0.0,0,1,0,19.0,1,144.0,4.0,-1.0,0.0,0
34.0,9,2,2,0,82.0,0,0,0,19.0,1,292.0,4.0,-1.0,0.0,0
30.0,9,2,1,0,5.0,0,0,0,19.0,1,120.0,6.0,-1.0,0.0,0
45.0,0,1,1,0,251.0,1,0,0,19.0,1,102.0,2.0,-1.0,0.0,0
45.0,1,1,0,0,0.0,0,0,0,19.0,1,92.0,2.0,-1.0,0.0,0
43.0,9,1,1,0,227.0,1,1,0,19.0,1,124.0,2.0,-1.0,0.0,0
45.0,4,2,1,0,451.0,1,0,0,19.0,1,142.0,2.0,-1.0,0.0,0
55.0,5,1,1,0,168.0,0,0,0,19.0,1,79.0,2.0,-1.0,0.0,0
58.0,5,1,1,0,0.0,0,0,0,19.0,1,153.0,2.0,-1.0,0.0,0
33.0,1,1,2,0,1465.0,0,0,0,19.0,1,98.0,4.0,-1.0,0.0,0
31.0,9,1,1,0,297.0,0,0,0,19.0,1,551.0,4.0,-1.0,0.0,0
36.0,0,0,1,0,11.0,0,0,0,19.0,1,97.0,2.0,-1.0,0.0,0
34.0,4,2,2,0,-292.0,1,0,0,19.0,1,181.0,6.0,-1.0,0.0,0
39.0,4,1,2,0,1373.0,0,0,0,19.0,1,386.0,2.0,-1.0,0.0,0
39.0,4,1,2,0,88.0,0,0,0,19.0,1,349.0,4.0,-1.0,0.0,0
50.0,0,1,1,0,-1415.0,0,0,0,19.0,1,358.0,2.0,-1.0,0.0,0
42.0,9,0,1,0,58.0,0,0,0,19.0,1,153.0,2.0,-1.0,0.0,0
57.0,5,1,1,0,-133.0,0,0,0,19.0,1,197.0,2.0,-1.0,0.0,0
60.0,5,1,0,0,420.0,0,0,0,19.0,1,245.0,2.0,-1.0,0.0,0
33.0,6,1,1,0,47.0,0,0,0,19.0,1,168.0,2.0,-1.0,0.0,0
39.0,9,2,1,0,1.0,0,0,0,19.0,1,111.0,2.0,-1.0,0.0,0
59.0,5,1,0,0,0.0,0,0,0,19.0,1,288.0,2.0,-1.0,0.0,0
30.0,9,2,1,0,8.0,0,0,0,19.0,1,28.0,6.0,-1.0,0.0,0
53.0,9,1,1,0,3429.0,0,0,0,19.0,1,280.0,4.0,-1.0,0.0,0
30.0,4,2,2,0,-58.0,0,1,0,19.0,1,15.0,6.0,-1.0,0.0,0
47.0,0,1,1,0,3462.0,0,0,0,19.0,1,643.0,2.0,-1.0,0.0,0
32.0,4,2,2,0,1625.0,1,0,0,19.0,1,451.0,6.0,-1.0,0.0,0
54.0,9,0,1,0,-291.0,0,0,0,19.0,1,99.0,2.0,-1.0,0.0,0
56.0,4,1,2,0,0.0,0,0,0,19.0,1,486.0,4.0,-1.0,0.0,0
32.0,9,2,1,0,29.0,0,0,0,19.0,1,156.0,2.0,-1.0,0.0,0
33.0,4,2,2,0,0.0,0,0,0,19.0,1,53.0,4.0,-1.0,0.0,0
46.0,9,1,1,0,966.0,1,1,0,19.0,1,40.0,2.0,-1.0,0.0,0
46.0,4,1,2,0,0.0,0,0,0,19.0,1,328.0,1.0,-1.0,0.0,0
33.0,9,1,1,1,18.0,0,1,0,19.0,1,19.0,6.0,-1.0,0.0,0
35.0,4,1,2,0,86.0,1,0,0,19.0,1,144.0,3.0,-1.0,0.0,0
46.0,9,2,1,0,0.0,0,0,0,19.0,1,42.0,1.0,-1.0,0.0,0
35.0,4,1,2,0,299.0,0,0,0,19.0,1,643.0,5.0,-1.0,0.0,0
33.0,9,1,1,0,2666.0,0,0,0,19.0,1,117.0,3.0,-1.0,0.0,0
52.0,4,1,2,0,3462.0,0,0,0,19.0,1,643.0,3.0,-1.0,0.0,1
31.0,9,1,1,0,1072.0,0,0,0,19.0,1,141.0,3.0,-1.0,0.0,0
32.0,9,1,2,0,60.0,0,0,0,19.0,1,153.0,6.0,-1.0,0.0,0
56.0,9,0,1,0,5.0,0,0,0,19.0,1,98.0,1.0,-1.0,0.0,0
49.0,1,1,1,0,5.0,0,0,0,19.0,1,202.0,1.0,-1.0,0.0,0
34.0,9,2,1,0,179.0,0,0,0,19.0,1,294.0,3.0,-1.0,0.0,0
56.0,6,1,1,0,0.0,0,0,0,19.0,1,130.0,1.0,-1.0,0.0,0
34.0,4,1,2,0,46.0,0,0,0,19.0,1,643.0,5.0,-1.0,0.0,0
33.0,9,2,2,0,123.0,0,0,0,19.0,1,264.0,1.0,-1.0,0.0,0
52.0,4,2,2,0,1205.0,0,0,1,19.0,1,18.0,6.0,-1.0,0.0,0
58.0,5,1,2,0,258.0,0,1,0,19.0,1,285.0,1.0,-1.0,0.0,0
42.0,9,2,1,0,3.0,0,0,0,19.0,1,367.0,1.0,-1.0,0.0,0
32.0,4,2,2,0,0.0,0,0,0,19.0,1,178.0,1.0,-1.0,0.0,0
32.0,9,1,1,0,0.0,0,0,0,19.0,1,87.0,1.0,-1.0,0.0,0
43.0,4,0,2,0,3462.0,0,0,0,19.0,1,86.0,5.0,-1.0,0.0,0
33.0,9,2,1,0,268.0,0,0,0,19.0,1,255.0,1.0,-1.0,0.0,0
46.0,9,1,1,0,167.0,0,0,0,19.0,1,155.0,3.0,-1.0,0.0,0
47.0,9,0,1,0,266.0,0,0,0,19.0,1,88.0,1.0,-1.0,0.0,0
39.0,9,2,1,0,-225.0,0,0,0,19.0,1,220.0,1.0,-1.0,0.0,0
52.0,4,0,2,0,96.0,0,0,0,19.0,1,134.0,1.0,-1.0,0.0,0
42.0,4,1,2,0,559.0,0,0,0,19.0,1,88.0,1.0,-1.0,0.0,0
48.0,1,1,0,0,347.0,0,0,0,19.0,1,199.0,3.0,-1.0,0.0,0
45.0,1,1,1,0,850.0,0,0,0,19.0,1,211.0,2.0,-1.0,0.0,0
50.0,7,1,1,0,128.0,0,0,0,19.0,1,173.0,1.0,-1.0,0.0,0
35.0,4,2,2,0,3462.0,1,0,0,19.0,1,68.0,1.0,-1.0,0.0,0
40.0,9,1,2,0,0.0,0,0,0,19.0,1,44.0,1.0,-1.0,0.0,0
41.0,4,1,2,0,30.0,0,0,0,19.0,1,171.0,6.0,-1.0,0.0,0
48.0,1,1,0,0,147.0,0,0,0,19.0,1,158.0,6.0,-1.0,0.0,0
59.0,5,1,1,0,19.0,0,1,0,19.0,1,271.0,3.0,-1.0,0.0,0
47.0,3,0,1,0,1361.0,0,0,0,19.0,1,59.0,3.0,-1.0,0.0,0
41.0,6,1,2,0,57.0,0,0,0,19.0,1,61.0,5.0,-1.0,0.0,0
36.0,9,1,1,0,1840.0,0,0,0,19.0,1,61.0,6.0,-1.0,0.0,0
53.0,1,1,1,0,20.0,0,0,0,19.0,1,106.0,6.0,-1.0,0.0,0
57.0,5,1,1,0,81.0,0,0,0,19.0,1,118.0,3.0,-1.0,0.0,0
52.0,9,1,1,0,-240.0,0,0,0,19.0,1,392.0,3.0,-1.0,0.0,0
43.0,9,1,1,0,0.0,0,0,0,19.0,1,313.0,3.0,-1.0,0.0,0
30.0,4,1,2,0,151.0,0,0,0,19.0,1,82.0,4.0,-1.0,0.0,0
51.0,3,0,2,0,370.0,1,0,0,19.0,1,109.0,3.0,-1.0,0.0,0
33.0,9,1,1,0,0.0,0,0,0,19.0,1,78.0,3.0,-1.0,0.0,0
47.0,1,1,1,0,497.0,0,0,0,19.0,1,135.0,3.0,-1.0,0.0,0
41.0,9,2,2,0,3462.0,0,0,0,19.0,1,121.0,4.0,-1.0,0.0,0
39.0,4,1,2,0,218.0,0,0,0,19.0,1,97.0,6.0,-1.0,0.0,0
31.0,4,1,2,0,50.0,0,0,0,19.0,1,37.0,5.0,-1.0,0.0,0
50.0,9,1,2,0,329.0,0,0,0,19.0,1,329.0,4.0,-1.0,0.0,0
46.0,1,1,1,0,1109.0,1,0,0,19.0,1,221.0,6.0,-1.0,0.0,0
44.0,4,1,2,0,1802.0,0,0,1,19.0,1,105.0,5.0,-1.0,0.0,0
53.0,6,1,2,0,2013.0,0,0,0,19.0,1,268.0,6.0,-1.0,0.0,0
53.0,0,1,1,0,0.0,0,0,0,19.0,1,160.0,3.0,-1.0,0.0,0
43.0,9,0,1,0,0.0,0,0,0,19.0,1,332.0,3.0,-1.0,0.0,0
50.0,7,1,1,0,1687.0,0,0,0,19.0,1,205.0,5.0,-1.0,0.0,0
47.0,7,1,1,0,459.0,0,0,0,19.0,1,599.0,3.0,-1.0,0.0,0
47.0,4,1,2,0,600.0,0,0,0,19.0,1,290.0,6.0,-1.0,0.0,1
36.0,4,1,2,0,85.0,0,0,0,19.0,1,249.0,3.0,-1.0,0.0,0
56.0,9,1,1,0,1750.0,0,0,0,19.0,1,629.0,6.0,-1.0,0.0,0
51.0,9,1,0,0,260.0,0,0,0,19.0,1,137.0,2.0,-1.0,0.0,0
48.0,9,1,1,0,606.0,1,0,0,19.0,1,231.0,4.0,-1.0,0.0,0
34.0,9,2,2,0,2671.0,0,0,0,19.0,1,119.0,6.0,-1.0,0.0,0
43.0,10,1,1,0,174.0,0,1,0,19.0,1,308.0,2.0,-1.0,0.0,0
53.0,9,1,1,0,428.0,0,0,0,19.0,1,609.0,4.0,-1.0,0.0,0
44.0,4,1,1,0,238.0,0,0,0,19.0,1,147.0,3.0,-1.0,0.0,0
33.0,9,0,2,0,39.0,0,0,0,19.0,1,123.0,5.0,-1.0,0.0,0
37.0,9,2,2,0,1661.0,0,0,0,19.0,1,199.0,5.0,-1.0,0.0,0
38.0,4,1,2,0,0.0,0,0,0,19.0,1,219.0,2.0,-1.0,0.0,0
49.0,4,2,2,0,370.0,0,0,0,19.0,1,386.0,3.0,-1.0,0.0,0
48.0,1,1,1,0,0.0,0,0,0,19.0,1,112.0,6.0,-1.0,0.0,0
56.0,4,1,2,0,96.0,1,1,0,19.0,1,173.0,6.0,-1.0,0.0,0
47.0,9,0,1,0,191.0,0,0,0,19.0,1,228.0,5.0,-1.0,0.0,0
33.0,10,1,2,0,123.0,0,0,0,19.0,1,207.0,3.0,-1.0,0.0,0
42.0,0,1,1,0,329.0,0,0,0,19.0,1,347.0,3.0,-1.0,0.0,0
34.0,0,1,1,0,445.0,0,0,0,19.0,1,256.0,2.0,-1.0,0.0,0
53.0,9,1,1,0,1344.0,0,0,0,19.0,1,85.0,6.0,-1.0,0.0,0
56.0,3,1,0,0,605.0,0,0,0,19.0,1,207.0,6.0,-1.0,0.0,0
55.0,9,0,2,0,1402.0,0,0,0,19.0,1,187.0,4.0,-1.0,0.0,0
34.0,4,1,2,0,396.0,0,1,0,19.0,1,166.0,3.0,-1.0,0.0,0
35.0,9,0,1,0,82.0,0,0,0,19.0,1,152.0,3.0,-1.0,0.0,0
33.0,6,2,2,0,61.0,0,0,0,19.0,1,643.0,3.0,-1.0,0.0,1
55.0,1,1,0,0,-1217.0,1,0,0,19.0,1,242.0,4.0,-1.0,0.0,0
58.0,1,1,1,0,72.0,0,0,0,19.0,1,235.0,5.0,-1.0,0.0,0
56.0,1,1,0,0,2324.0,1,0,1,19.0,1,132.0,4.0,-1.0,0.0,0
46.0,6,1,2,0,226.0,0,0,0,19.0,1,561.0,3.0,-1.0,0.0,0
32.0,4,1,2,0,3462.0,0,0,0,19.0,1,159.0,2.0,-1.0,0.0,0
32.0,9,0,1,0,3345.0,1,0,0,19.0,1,643.0,3.0,-1.0,0.0,0
43.0,9,0,2,0,101.0,0,0,0,19.0,1,173.0,3.0,-1.0,0.0,0
53.0,1,1,1,1,-634.0,0,0,0,19.0,1,643.0,3.0,-1.0,0.0,0
32.0,9,0,1,0,0.0,0,0,0,19.0,1,103.0,4.0,-1.0,0.0,0
33.0,4,1,2,0,1412.0,1,0,2,19.0,1,480.0,1.0,-1.0,0.0,1
58.0,5,1,1,0,0.0,0,0,0,20.0,1,46.0,5.0,-1.0,0.0,0
32.0,4,2,2,0,1.0,0,0,0,20.0,1,108.0,5.0,-1.0,0.0,0
47.0,9,1,1,0,677.0,0,0,0,20.0,1,131.0,6.0,-1.0,0.0,0
49.0,1,1,0,0,-165.0,1,0,0,20.0,1,129.0,4.0,-1.0,0.0,0
46.0,0,1,1,0,979.0,1,0,0,20.0,1,80.0,5.0,-1.0,0.0,0
55.0,9,0,1,0,852.0,0,0,0,20.0,1,83.0,6.0,-1.0,0.0,0
42.0,4,1,2,0,7.0,0,0,0,20.0,1,582.0,6.0,-1.0,0.0,0
52.0,4,1,1,0,264.0,0,0,0,20.0,1,68.0,6.0,-1.0,0.0,0
43.0,6,1,2,0,488.0,0,0,0,20.0,1,190.0,6.0,-1.0,0.0,0
34.0,4,1,2,0,1339.0,0,0,0,20.0,1,255.0,6.0,-1.0,0.0,0
31.0,9,1,1,0,0.0,0,0,0,20.0,1,117.0,4.0,-1.0,0.0,0
42.0,9,1,1,0,233.0,0,0,0,20.0,1,143.0,4.0,-1.0,0.0,0
58.0,5,1,1,0,168.0,0,0,0,20.0,1,183.0,4.0,-1.0,0.0,0
53.0,4,1,2,0,75.0,0,0,0,20.0,1,216.0,2.0,-1.0,0.0,0
42.0,9,1,1,0,439.0,0,0,0,20.0,1,143.0,2.0,-1.0,0.0,0
48.0,1,1,0,0,8.0,0,0,0,20.0,1,43.0,2.0,-1.0,0.0,0
51.0,9,1,1,0,180.0,1,0,0,20.0,1,154.0,2.0,-1.0,0.0,0
41.0,9,0,1,0,52.0,0,0,0,20.0,1,261.0,2.0,-1.0,0.0,0
41.0,4,1,2,0,3462.0,0,0,0,20.0,1,643.0,2.0,-1.0,0.0,1
31.0,4,1,2,0,11.0,1,1,0,20.0,1,155.0,2.0,-1.0,0.0,0
47.0,9,1,1,0,11.0,0,0,0,20.0,1,162.0,2.0,-1.0,0.0,0
49.0,7,1,1,0,314.0,0,0,0,20.0,1,30.0,2.0,-1.0,0.0,0
47.0,10,1,0,0,798.0,0,0,0,20.0,1,89.0,2.0,-1.0,0.0,0
46.0,9,1,2,0,591.0,0,0,0,20.0,1,50.0,3.0,-1.0,0.0,0
52.0,1,1,1,0,223.0,0,0,0,20.0,1,81.0,4.0,-1.0,0.0,0
50.0,1,1,1,0,452.0,0,0,0,20.0,1,181.0,2.0,-1.0,0.0,0
48.0,7,1,1,1,-20.0,0,0,0,20.0,1,142.0,2.0,-1.0,0.0,0
30.0,9,2,1,0,3048.0,0,1,0,20.0,1,223.0,2.0,-1.0,0.0,0
30.0,9,1,1,0,26.0,0,0,0,20.0,1,55.0,2.0,-1.0,0.0,0
50.0,4,0,2,0,30.0,0,0,0,20.0,1,76.0,2.0,-1.0,0.0,0
33.0,9,2,1,1,-374.0,0,1,0,20.0,1,160.0,2.0,-1.0,0.0,0
33.0,9,1,1,0,956.0,1,1,0,20.0,1,120.0,2.0,-1.0,0.0,0
45.0,4,0,2,0,839.0,1,0,0,20.0,1,121.0,4.0,-1.0,0.0,0
44.0,9,1,1,0,331.0,1,0,0,20.0,1,256.0,4.0,-1.0,0.0,0
32.0,9,2,1,0,0.0,1,0,0,20.0,1,322.0,2.0,-1.0,0.0,0
44.0,9,2,1,0,0.0,0,0,0,20.0,1,156.0,2.0,-1.0,0.0,0
46.0,4,0,2,0,0.0,0,0,0,20.0,1,50.0,2.0,-1.0,0.0,0
45.0,4,0,1,0,705.0,0,0,0,20.0,1,132.0,4.0,-1.0,0.0,0
47.0,9,0,1,0,689.0,0,0,0,20.0,1,64.0,2.0,-1.0,0.0,0
51.0,0,1,1,1,-12.0,0,0,0,20.0,1,18.0,6.0,-1.0,0.0,0
31.0,4,1,1,0,2294.0,0,0,0,20.0,1,483.0,2.0,-1.0,0.0,0
48.0,9,0,2,0,375.0,0,0,0,20.0,1,212.0,2.0,-1.0,0.0,0
53.0,4,1,2,0,404.0,0,0,0,20.0,1,329.0,4.0,-1.0,0.0,0
33.0,4,1,1,1,7.0,0,1,0,20.0,1,239.0,2.0,-1.0,0.0,0
34.0,9,1,2,0,0.0,0,0,0,20.0,1,129.0,2.0,-1.0,0.0,0
40.0,9,1,1,0,2228.0,1,0,0,20.0,1,150.0,2.0,-1.0,0.0,0
52.0,9,1,1,0,-33.0,0,0,0,20.0,1,257.0,2.0,-1.0,0.0,0
39.0,4,1,2,0,2320.0,0,1,0,20.0,1,25.0,2.0,-1.0,0.0,0
40.0,3,0,1,0,3462.0,0,0,0,20.0,1,133.0,2.0,-1.0,0.0,0
58.0,1,1,1,0,1626.0,0,0,0,20.0,1,391.0,4.0,-1.0,0.0,0
54.0,3,1,0,0,194.0,0,0,0,20.0,1,127.0,2.0,-1.0,0.0,0
52.0,6,1,1,0,-163.0,1,0,0,20.0,1,138.0,2.0,-1.0,0.0,0
31.0,9,1,1,0,310.0,1,0,0,20.0,1,228.0,2.0,-1.0,0.0,0
38.0,9,2,1,0,367.0,0,0,0,20.0,1,128.0,2.0,-1.0,0.0,0
39.0,4,1,2,0,51.0,0,0,0,20.0,1,140.0,2.0,-1.0,0.0,0
30.0,9,2,2,0,1.0,0,0,0,20.0,1,88.0,2.0,-1.0,0.0,0
42.0,4,1,2,0,160.0,0,0,0,20.0,1,97.0,2.0,-1.0,0.0,0
57.0,5,1,0,0,0.0,0,0,0,20.0,1,340.0,4.0,-1.0,0.0,0
32.0,9,1,1,0,2802.0,0,0,0,20.0,1,157.0,2.0,-1.0,0.0,0
53.0,4,1,2,0,15.0,0,0,0,20.0,1,643.0,2.0,-1.0,0.0,1
46.0,4,0,1,0,177.0,0,0,0,20.0,1,84.0,2.0,-1.0,0.0,0
34.0,9,2,1,0,0.0,0,0,0,20.0,1,113.0,2.0,-1.0,0.0,0
42.0,4,2,1,0,164.0,0,0,0,20.0,1,500.0,2.0,-1.0,0.0,0
37.0,4,1,2,0,0.0,0,0,0,20.0,1,179.0,2.0,-1.0,0.0,0
38.0,9,2,1,0,260.0,0,0,0,20.0,1,53.0,2.0,-1.0,0.0,0
42.0,4,0,2,0,0.0,1,0,0,20.0,1,155.0,4.0,-1.0,0.0,0
40.0,0,2,2,0,27.0,0,0,0,20.0,1,467.0,2.0,-1.0,0.0,1
50.0,0,1,1,0,1431.0,0,0,0,20.0,1,112.0,4.0,-1.0,0.0,0
31.0,1,1,1,0,111.0,0,0,0,20.0,1,70.0,2.0,-1.0,0.0,0
31.0,7,1,1,0,182.0,0,0,0,20.0,1,231.0,2.0,-1.0,0.0,0
38.0,9,2,1,0,0.0,0,0,0,20.0,1,124.0,4.0,-1.0,0.0,0
53.0,1,1,0,0,570.0,0,0,0,20.0,1,158.0,4.0,-1.0,0.0,0
40.0,9,2,2,0,47.0,0,0,0,20.0,1,110.0,4.0,-1.0,0.0,0
37.0,4,2,2,0,1572.0,0,0,0,20.0,1,90.0,6.0,-1.0,0.0,0
52.0,9,0,1,0,511.0,0,1,0,20.0,1,98.0,4.0,-1.0,0.0,0
37.0,9,0,1,0,23.0,0,0,0,20.0,1,289.0,2.0,-1.0,0.0,0
31.0,9,1,1,0,141.0,0,0,0,20.0,1,110.0,2.0,-1.0,0.0,0
42.0,4,2,2,0,227.0,0,0,0,20.0,1,428.0,6.0,-1.0,0.0,0
53.0,9,1,1,0,1357.0,1,0,0,20.0,1,123.0,2.0,-1.0,0.0,0
34.0,9,1,2,0,2069.0,0,0,0,20.0,1,328.0,2.0,-1.0,0.0,0
56.0,0,1,1,0,374.0,0,0,0,20.0,1,193.0,4.0,-1.0,0.0,0
41.0,9,0,1,0,75.0,0,0,0,20.0,1,351.0,2.0,-1.0,0.0,0
38.0,4,1,1,0,124.0,0,0,0,20.0,1,202.0,2.0,-1.0,0.0,0
33.0,4,2,2,0,47.0,0,0,0,20.0,1,203.0,4.0,-1.0,0.0,0
44.0,6,1,2,0,1196.0,0,0,0,20.0,1,552.0,5.0,-1.0,0.0,1
51.0,10,1,1,0,107.0,0,0,0,20.0,1,79.0,4.0,-1.0,0.0,0
43.0,2,1,1,0,469.0,0,1,0,20.0,1,89.0,2.0,-1.0,0.0,0
32.0,7,1,1,0,11.0,0,0,0,20.0,1,322.0,2.0,-1.0,0.0,0
38.0,9,1,1,0,565.0,0,0,0,20.0,1,93.0,2.0,-1.0,0.0,0
